Point Num.,Point Desc.,X,Y,Target Ht.,Max Ht.,Exceeds By,Layer
17012,YzKnF,24.0914,13.4161,4.6125,0.0,4.6125,0,
17012,YzKnF,24.0914,13.4161,4.6125,0.0,4.6125,0,
17011,VSQSZ,18.8994,16.8809,0.161511,0.0,0.161511,0,
17008,rIoeR,21.9259,14.5056,10.7162,0.0,10.7162,0,
17006,dJzLF,23.3774,15.7456,7.64062,0.0,7.64062,0,
17005,JwpoV,18.9309,17.5867,5.44463,0.0,5.44463,0,
17003,wyEEe,19.8952,14.8257,8.84718,0.0,8.84718,0,
17002,LRoTn,16.4385,17.5517,13.4582,0.0,13.4582,0,
17001,chIZh,14.7268,16.2385,4.62521,0.0,4.62521,0,
17000,lNxxz,23.0901,12.2822,11.6397,0.0,11.6397,0,
17000,lNxxz,23.0901,12.2822,11.6397,0.0,11.6397,0,
16999,gcRJV,23.0593,17.473,8.08682,0.0,8.08682,0,
16999,gcRJV,23.0593,17.473,8.08682,0.0,8.08682,0,
16998,glQEB,22.3888,13.134,18.7856,0.0,18.7856,0,
16998,glQEB,22.3888,13.134,18.7856,0.0,18.7856,0,
16997,itawo,25.4243,13.7593,3.04968,0.0,3.04968,0,
16997,itawo,25.4243,13.7593,3.04968,0.0,3.04968,0,
16997,itawo,25.4243,13.7593,3.04968,0.0,3.04968,0,
16994,uPYNy,23.9837,13.1359,16.012,0.0,16.012,0,
16994,uPYNy,23.9837,13.1359,16.012,0.0,16.012,0,
16993,Grjsj,19.0264,13.1884,8.27554,0.0,8.27554,0,
16991,fAMyq,24.1228,13.498,1.11391,0.0,1.11391,0,
16991,fAMyq,24.1228,13.498,1.11391,0.0,1.11391,0,
16989,AYpMN,25.8633,13.1471,1.64213,0.0,1.64213,0,
16989,AYpMN,25.8633,13.1471,1.64213,0.0,1.64213,0,
16989,AYpMN,25.8633,13.1471,1.64213,0.0,1.64213,0,
16988,ciZQi,16.9422,17.0326,15.2682,0.0,15.2682,0,
16986,hVDkz,22.9648,13.1047,14.2111,0.0,14.2111,0,
16986,hVDkz,22.9648,13.1047,14.2111,0.0,14.2111,0,
16985,drlDo,25.5127,16.1863,3.26648,0.0,3.26648,0,
16985,drlDo,25.5127,16.1863,3.26648,0.0,3.26648,0,
16984,UJNyj,25.5673,13.8163,5.73468,0.0,5.73468,0,
16984,UJNyj,25.5673,13.8163,5.73468,0.0,5.73468,0,
16984,UJNyj,25.5673,13.8163,5.73468,0.0,5.73468,0,
16983,eUIYu,16.3031,16.8,9.5105,0.0,9.5105,0,
16982,UZBlf,18.6385,17.67,15.4858,0.0,15.4858,0,
16980,pIQxu,23.5504,13.1464,19.1254,0.0,19.1254,0,
16980,pIQxu,23.5504,13.1464,19.1254,0.0,19.1254,0,
16979,zwNEw,23.435,12.2085,13.4183,0.0,13.4183,0,
16978,ydiUM,25.2357,12.8735,19.3084,0.0,19.3084,0,
16978,ydiUM,25.2357,12.8735,19.3084,0.0,19.3084,0,
16978,ydiUM,25.2357,12.8735,19.3084,0.0,19.3084,0,
16977,hnwTj,20.2109,16.8932,8.22954,0.0,8.22954,0,
16976,Buusz,25.9758,12.7858,19.5803,0.0,19.5803,0,
16976,Buusz,25.9758,12.7858,19.5803,0.0,19.5803,0,
16976,Buusz,25.9758,12.7858,19.5803,0.0,19.5803,0,
16975,YopsC,21.1462,17.827,7.23885,0.0,7.23885,0,
16975,YopsC,21.1462,17.827,7.23885,0.0,7.23885,0,
16974,KHTAH,17.5891,17.7979,6.69293,0.0,6.69293,0,
16972,PQoky,23.7993,16.4093,19.0762,0.0,19.0762,0,
16970,mqilp,25.3854,15.9037,7.90855,0.0,7.90855,0,
16970,mqilp,25.3854,15.9037,7.90855,0.0,7.90855,0,
16968,UWdeR,22.8936,15.0365,11.6775,0.0,11.6775,0,
16966,CBSHd,25.1659,12.0501,2.29715,0.0,2.29715,0,
16966,CBSHd,25.1659,12.0501,2.29715,0.0,2.29715,0,
16962,WBnBH,24.6032,13.0618,15.9714,0.0,15.9714,0,
16962,WBnBH,24.6032,13.0618,15.9714,0.0,15.9714,0,
16961,uLdMh,24.023,13.3722,17.7522,0.0,17.7522,0,
16961,uLdMh,24.023,13.3722,17.7522,0.0,17.7522,0,
16960,RMaGg,22.9044,12.77,7.8861,0.0,7.8861,0,
16960,RMaGg,22.9044,12.77,7.8861,0.0,7.8861,0,
16959,xBLhV,24.2584,14.2566,17.7196,0.0,17.7196,0,
16959,xBLhV,24.2584,14.2566,17.7196,0.0,17.7196,0,
16958,etoSn,20.1782,14.2958,3.41514,0.0,3.41514,0,
16954,BvqrO,18.0859,17.1812,9.14227,0.0,9.14227,0,
16952,nbJUI,20.9995,13.9875,16.685,0.0,16.685,0,
16951,tCyUD,22.9628,14.8441,13.0113,0.0,13.0113,0,
16951,tCyUD,22.9628,14.8441,13.0113,0.0,13.0113,0,
16950,BkzcQ,19.4728,13.0168,15.1127,0.0,15.1127,0,
16948,VHzzK,24.8408,15.2976,12.6414,0.0,12.6414,0,
16948,VHzzK,24.8408,15.2976,12.6414,0.0,12.6414,0,
16947,iAoEL,22.8258,17.2044,13.7656,0.0,13.7656,0,
16947,iAoEL,22.8258,17.2044,13.7656,0.0,13.7656,0,
16946,qgilT,24.6653,12.0529,11.585,0.0,11.585,0,
16946,qgilT,24.6653,12.0529,11.585,0.0,11.585,0,
16945,xLarK,22.8124,15.1538,12.7953,0.0,12.7953,0,
16944,kidFP,24.1914,13.3524,9.19602,0.0,9.19602,0,
16944,kidFP,24.1914,13.3524,9.19602,0.0,9.19602,0,
16943,VLQTZ,25.7914,17.8993,17.3115,0.0,17.3115,0,
16943,VLQTZ,25.7914,17.8993,17.3115,0.0,17.3115,0,
16941,fGYjp,18.8682,17.0629,4.17092,0.0,4.17092,0,
16939,ldnOZ,20.4699,12.3373,14.2406,0.0,14.2406,0,
16938,uSChg,21.4507,12.23,10.8333,0.0,10.8333,0,
16938,uSChg,21.4507,12.23,10.8333,0.0,10.8333,0,
16935,XMECn,22.7321,15.0384,18.9839,0.0,18.9839,0,
16934,QFMgh,21.2914,12.8657,10.5724,0.0,10.5724,0,
16933,HHvAe,15.5869,16.9005,1.37253,0.0,1.37253,0,
16930,KhrDV,25.8999,16.535,18.4921,0.0,18.4921,0,
16930,KhrDV,25.8999,16.535,18.4921,0.0,18.4921,0,
16928,ignZR,19.0829,12.0681,12.529,0.0,12.529,0,
16925,NBjJZ,21.6091,15.6764,8.22301,0.0,8.22301,0,
16923,rHKgm,16.8102,16.4654,14.9609,0.0,14.9609,0,
16922,SprrG,24.9147,12.3002,17.0569,0.0,17.0569,0,
16922,SprrG,24.9147,12.3002,17.0569,0.0,17.0569,0,
16920,aydAe,20.5688,14.0269,14.3048,0.0,14.3048,0,
16919,gXwvg,25.9806,14.3886,16.7388,0.0,16.7388,0,
16919,gXwvg,25.9806,14.3886,16.7388,0.0,16.7388,0,
16919,gXwvg,25.9806,14.3886,16.7388,0.0,16.7388,0,
16918,EWThH,20.4624,15.3402,7.72816,0.0,7.72816,0,
16917,gSqLM,21.1173,13.3015,7.62963,0.0,7.62963,0,
16916,RExyM,24.6927,14.7655,18.566,0.0,18.566,0,
16916,RExyM,24.6927,14.7655,18.566,0.0,18.566,0,
16915,RNpyX,25.8947,12.5678,0.392104,0.0,0.392104,0,
16915,RNpyX,25.8947,12.5678,0.392104,0.0,0.392104,0,
16915,RNpyX,25.8947,12.5678,0.392104,0.0,0.392104,0,
16914,xPBFB,21.5203,12.8109,12.2267,0.0,12.2267,0,
16913,jiYIW,16.2803,16.2244,7.07655,0.0,7.07655,0,
16912,RQPDS,15.8751,17.5868,8.58937,0.0,8.58937,0,
16911,IsTUQ,21.6139,14.5514,4.96782,0.0,4.96782,0,
16910,CIlNm,16.5522,17.0687,7.78216,0.0,7.78216,0,
16908,qVvlr,23.3429,15.2638,2.31178,0.0,2.31178,0,
16908,qVvlr,23.3429,15.2638,2.31178,0.0,2.31178,0,
16907,eWmQp,23.8786,15.1268,15.266,0.0,15.266,0,
16907,eWmQp,23.8786,15.1268,15.266,0.0,15.266,0,
16906,aHOFw,15.5757,16.518,5.55034,0.0,5.55034,0,
16905,xAwhY,21.6933,12.2939,14.5358,0.0,14.5358,0,
16905,xAwhY,21.6933,12.2939,14.5358,0.0,14.5358,0,
16903,pqfLN,24.1735,17.2103,6.37849,0.0,6.37849,0,
16903,pqfLN,24.1735,17.2103,6.37849,0.0,6.37849,0,
16902,MvdcG,18.1455,16.565,9.49507,0.0,9.49507,0,
16898,CgOhA,24.4294,14.97,1.22594,0.0,1.22594,0,
16898,CgOhA,24.4294,14.97,1.22594,0.0,1.22594,0,
16896,NLCHv,24.8053,12.9699,11.9739,0.0,11.9739,0,
16896,NLCHv,24.8053,12.9699,11.9739,0.0,11.9739,0,
16894,RezrO,22.9188,16.8904,0.942815,0.0,0.942815,0,
16894,RezrO,22.9188,16.8904,0.942815,0.0,0.942815,0,
16893,kLfhZ,20.3772,17.9285,8.81652,0.0,8.81652,0,
16893,kLfhZ,20.3772,17.9285,8.81652,0.0,8.81652,0,
16891,WdywS,25.842,16.745,3.59669,0.0,3.59669,0,
16887,PyYrh,17.5519,17.2934,0.306511,0.0,0.306511,0,
16886,xdTdE,21.9683,13.4597,15.3721,0.0,15.3721,0,
16883,fmOcS,21.9404,13.2143,9.40623,0.0,9.40623,0,
16883,fmOcS,21.9404,13.2143,9.40623,0.0,9.40623,0,
16882,QiVQZ,22.7183,13.0994,16.9252,0.0,16.9252,0,
16882,QiVQZ,22.7183,13.0994,16.9252,0.0,16.9252,0,
16881,WihjI,21.3124,16.9347,1.32249,0.0,1.32249,0,
16881,WihjI,21.3124,16.9347,1.32249,0.0,1.32249,0,
16880,CjLFh,21.3099,15.0172,9.43935,0.0,9.43935,0,
16877,WvtQz,23.2329,17.6218,5.95731,0.0,5.95731,0,
16877,WvtQz,23.2329,17.6218,5.95731,0.0,5.95731,0,
16876,RlWWM,16.2677,16.4133,8.29233,0.0,8.29233,0,
16875,TUeRv,22.7434,17.2889,18.7079,0.0,18.7079,0,
16875,TUeRv,22.7434,17.2889,18.7079,0.0,18.7079,0,
16874,JIjaJ,23.9173,13.9555,2.16504,0.0,2.16504,0,
16874,JIjaJ,23.9173,13.9555,2.16504,0.0,2.16504,0,
16873,PuFek,25.7291,12.2791,16.8329,0.0,16.8329,0,
16873,PuFek,25.7291,12.2791,16.8329,0.0,16.8329,0,
16872,gQPjq,19.8276,17.1083,1.45263,0.0,1.45263,0,
16870,AxOAQ,25.4731,15.9911,19.32,0.0,19.32,0,
16870,AxOAQ,25.4731,15.9911,19.32,0.0,19.32,0,
16869,AvjJO,20.954,14.7346,17.3229,0.0,17.3229,0,
16868,mEAUt,23.6345,15.0475,12.7058,0.0,12.7058,0,
16868,mEAUt,23.6345,15.0475,12.7058,0.0,12.7058,0,
16866,MfUWp,15.8283,16.2108,18.3572,0.0,18.3572,0,
16865,iJJrE,16.9341,16.3,0.897414,0.0,0.897414,0,
16863,ObDIA,24.8112,15.7248,12.8536,0.0,12.8536,0,
16863,ObDIA,24.8112,15.7248,12.8536,0.0,12.8536,0,
16861,FNnqw,19.4597,14.2468,1.30198,0.0,1.30198,0,
16860,JVZtD,24.215,17.5985,5.2668,0.0,5.2668,0,
16860,JVZtD,24.215,17.5985,5.2668,0.0,5.2668,0,
16859,cPCXd,24.9746,16.3815,15.4961,0.0,15.4961,0,
16859,cPCXd,24.9746,16.3815,15.4961,0.0,15.4961,0,
16854,sVpEQ,23.1955,12.1121,18.1588,0.0,18.1588,0,
16853,naLIt,20.5059,15.5143,3.25944,0.0,3.25944,0,
16852,MUkvN,19.8279,13.5047,6.77621,0.0,6.77621,0,
16849,Cwdfo,25.6681,13.6904,7.59213,0.0,7.59213,0,
16849,Cwdfo,25.6681,13.6904,7.59213,0.0,7.59213,0,
16849,Cwdfo,25.6681,13.6904,7.59213,0.0,7.59213,0,
16847,RksPR,21.2018,14.3854,10.8701,0.0,10.8701,0,
16846,CAtGn,23.1975,17.9606,7.0958,0.0,7.0958,0,
16846,CAtGn,23.1975,17.9606,7.0958,0.0,7.0958,0,
16845,bhKJs,20.1713,13.599,7.65882,0.0,7.65882,0,
16843,EEWLx,25.3233,16.8148,2.59197,0.0,2.59197,0,
16843,EEWLx,25.3233,16.8148,2.59197,0.0,2.59197,0,
16842,WXnii,20.4179,12.6188,11.1447,0.0,11.1447,0,
16841,vrYOJ,24.1318,17.0831,4.63928,0.0,4.63928,0,
16841,vrYOJ,24.1318,17.0831,4.63928,0.0,4.63928,0,
16840,wBwMp,17.8663,16.6719,10.7104,0.0,10.7104,0,
16839,GnfsG,22.4831,14.9377,0.502238,0.0,0.502238,0,
16838,ZdjIP,19.3728,13.1436,11.282,0.0,11.282,0,
16837,hIICN,23.1026,16.2674,3.65353,0.0,3.65353,0,
16833,IQRts,25.1462,14.8756,3.3935,0.0,3.3935,0,
16833,IQRts,25.1462,14.8756,3.3935,0.0,3.3935,0,
16832,KSEtf,22.1138,14.5349,4.81569,0.0,4.81569,0,
16831,VHVZL,19.6546,14.0813,9.37949,0.0,9.37949,0,
16830,lzCdf,17.3223,16.6651,9.42038,0.0,9.42038,0,
16829,DPBni,17.6415,16.6086,14.81,0.0,14.81,0,
16828,qehYp,23.0358,15.7232,9.94917,0.0,9.94917,0,
16826,HsyDB,20.4991,17.0016,19.3308,0.0,19.3308,0,
16825,xNtzt,21.6496,16.3574,15.0751,0.0,15.0751,0,
16823,YfRqD,22.3633,12.2337,9.22175,0.0,9.22175,0,
16823,YfRqD,22.3633,12.2337,9.22175,0.0,9.22175,0,
16822,PHGry,19.934,13.7383,13.4658,0.0,13.4658,0,
16820,WgcCx,20.5878,15.5219,14.7083,0.0,14.7083,0,
16819,nzfvy,23.0701,15.3279,0.578554,0.0,0.578554,0,
16818,VpkzO,15.773,17.5232,4.00454,0.0,4.00454,0,
16817,iuJLp,22.5162,14.7775,9.84245,0.0,9.84245,0,
16816,VOKsT,18.7294,17.4712,2.16644,0.0,2.16644,0,
16815,HEocx,24.2153,12.8253,6.55526,0.0,6.55526,0,
16815,HEocx,24.2153,12.8253,6.55526,0.0,6.55526,0,
16814,BufWi,17.2639,16.7931,6.16667,0.0,6.16667,0,
16813,lTnvU,18.036,17.4442,15.8169,0.0,15.8169,0,
16812,YFnnR,24.5711,14.0103,1.35453,0.0,1.35453,0,
16812,YFnnR,24.5711,14.0103,1.35453,0.0,1.35453,0,
16811,ZxwjC,22.2466,14.9063,17.4864,0.0,17.4864,0,
16810,QBcqd,24.6304,13.6835,11.9518,0.0,11.9518,0,
16810,QBcqd,24.6304,13.6835,11.9518,0.0,11.9518,0,
16809,WMcem,21.1127,16.9461,16.9977,0.0,16.9977,0,
16807,xfsad,25.9387,15.5218,18.27,0.0,18.27,0,
16807,xfsad,25.9387,15.5218,18.27,0.0,18.27,0,
16805,DjOUy,20.1113,14.604,11.9959,0.0,11.9959,0,
16804,eGIIi,22.3529,15.2415,2.59308,0.0,2.59308,0,
16803,YYrhe,20.3199,17.4389,16.7757,0.0,16.7757,0,
16802,LRrLl,19.971,13.0653,13.4176,0.0,13.4176,0,
16801,mjjMk,23.6645,15.8068,6.55513,0.0,6.55513,0,
16801,mjjMk,23.6645,15.8068,6.55513,0.0,6.55513,0,
16800,zEVXX,23.6918,16.8627,7.22376,0.0,7.22376,0,
16799,NhYTQ,16.4093,16.4901,17.1338,0.0,17.1338,0,
16797,fuZyc,22.8023,16.2195,14.0981,0.0,14.0981,0,
16794,QNWDn,21.9493,17.6276,19.6874,0.0,19.6874,0,
16794,QNWDn,21.9493,17.6276,19.6874,0.0,19.6874,0,
16792,TpkCq,19.9731,12.5387,6.86367,0.0,6.86367,0,
16791,mVdIy,24.3885,14.6123,7.87638,0.0,7.87638,0,
16791,mVdIy,24.3885,14.6123,7.87638,0.0,7.87638,0,
16789,dWWtV,23.8699,12.1412,11.2871,0.0,11.2871,0,
16786,JSLqp,23.8892,15.9861,5.76569,0.0,5.76569,0,
16786,JSLqp,23.8892,15.9861,5.76569,0.0,5.76569,0,
16784,qEhgK,25.3735,16.8293,2.13025,0.0,2.13025,0,
16784,qEhgK,25.3735,16.8293,2.13025,0.0,2.13025,0,
16782,UZWcg,17.0515,17.5873,2.58829,0.0,2.58829,0,
16781,DEBbL,22.3462,16.9168,5.55594,0.0,5.55594,0,
16781,DEBbL,22.3462,16.9168,5.55594,0.0,5.55594,0,
16780,lAmSZ,18.4689,17.1194,2.09294,0.0,2.09294,0,
16779,QqJIk,21.8957,15.4007,19.4247,0.0,19.4247,0,
16778,bQnaj,18.9272,13.0525,17.7342,0.0,17.7342,0,
16777,jLHno,23.9455,12.9745,12.9091,0.0,12.9091,0,
16777,jLHno,23.9455,12.9745,12.9091,0.0,12.9091,0,
16775,CCLSw,24.5692,17.0687,9.65993,0.0,9.65993,0,
16775,CCLSw,24.5692,17.0687,9.65993,0.0,9.65993,0,
16775,CCLSw,24.5692,17.0687,9.65993,0.0,9.65993,0,
16774,FCsdd,21.6401,17.6452,19.018,0.0,19.018,0,
16774,FCsdd,21.6401,17.6452,19.018,0.0,19.018,0,
16772,Hoekf,24.7691,14.5822,3.31987,0.0,3.31987,0,
16772,Hoekf,24.7691,14.5822,3.31987,0.0,3.31987,0,
16769,qgJZB,18.6481,17.7786,19.0918,0.0,19.0918,0,
16768,BUVcO,24.9354,17.8862,4.35464,0.0,4.35464,0,
16768,BUVcO,24.9354,17.8862,4.35464,0.0,4.35464,0,
16767,TuqKK,15.0756,16.237,11.061,0.0,11.061,0,
16765,JqCQe,23.9185,16.4557,15.2677,0.0,15.2677,0,
16765,JqCQe,23.9185,16.4557,15.2677,0.0,15.2677,0,
16764,NHJKU,19.326,13.7156,11.2923,0.0,11.2923,0,
16763,jnXDc,18.325,16.9355,11.8383,0.0,11.8383,0,
16762,tVkGO,21.2389,15.0872,5.81963,0.0,5.81963,0,
16761,AzZBr,23.7984,14.5045,3.44876,0.0,3.44876,0,
16761,AzZBr,23.7984,14.5045,3.44876,0.0,3.44876,0,
16758,cDFnV,22.0899,14.5956,18.1536,0.0,18.1536,0,
16757,OPiUs,24.5984,17.6498,3.83192,0.0,3.83192,0,
16757,OPiUs,24.5984,17.6498,3.83192,0.0,3.83192,0,
16755,vORtQ,23.5043,16.5754,10.8632,0.0,10.8632,0,
16753,iKlTb,25.2312,17.1827,8.18758,0.0,8.18758,0,
16753,iKlTb,25.2312,17.1827,8.18758,0.0,8.18758,0,
16753,iKlTb,25.2312,17.1827,8.18758,0.0,8.18758,0,
16752,slqus,20.6817,15.1207,18.0267,0.0,18.0267,0,
16751,dJyYz,24.7416,16.8117,7.84746,0.0,7.84746,0,
16751,dJyYz,24.7416,16.8117,7.84746,0.0,7.84746,0,
16749,MQSMt,25.6778,13.4731,16.1264,0.0,16.1264,0,
16749,MQSMt,25.6778,13.4731,16.1264,0.0,16.1264,0,
16749,MQSMt,25.6778,13.4731,16.1264,0.0,16.1264,0,
16748,uNkzK,23.587,12.2463,14.7565,0.0,14.7565,0,
16746,eiQpa,20.713,15.7584,15.7092,0.0,15.7092,0,
16745,OugVR,21.3261,15.0735,13.0309,0.0,13.0309,0,
16742,mYKuD,24.7695,16.3541,3.29745,0.0,3.29745,0,
16742,mYKuD,24.7695,16.3541,3.29745,0.0,3.29745,0,
16740,gVmSf,24.2268,14.7744,3.99548,0.0,3.99548,0,
16740,gVmSf,24.2268,14.7744,3.99548,0.0,3.99548,0,
16739,hoZpt,21.4067,14.2479,18.1476,0.0,18.1476,0,
16738,waWRr,15.8042,16.3333,11.1147,0.0,11.1147,0,
16737,acIcH,21.8269,13.8042,7.64849,0.0,7.64849,0,
16734,EVbcK,20.6443,12.9061,14.5487,0.0,14.5487,0,
16733,ikxez,17.975,17.235,6.04242,0.0,6.04242,0,
16732,kKIAt,21.5745,12.0832,15.7285,0.0,15.7285,0,
16731,wYwYt,19.949,14.8242,12.9943,0.0,12.9943,0,
16730,GqZhz,23.5662,15.2412,0.863755,0.0,0.863755,0,
16730,GqZhz,23.5662,15.2412,0.863755,0.0,0.863755,0,
16728,atoOT,16.0139,16.331,4.82663,0.0,4.82663,0,
16727,ycimE,17.2664,17.5462,14.229,0.0,14.229,0,
16725,WOsCF,20.8493,12.1344,5.31368,0.0,5.31368,0,
16724,EWwgt,25.9156,14.6667,9.59888,0.0,9.59888,0,
16724,EWwgt,25.9156,14.6667,9.59888,0.0,9.59888,0,
16724,EWwgt,25.9156,14.6667,9.59888,0.0,9.59888,0,
16723,eKONZ,16.5277,17.2839,11.6246,0.0,11.6246,0,
16722,WWxVo,16.3585,16.3949,0.0167577,0.0,0.0167577,0,
16720,Jfmvg,23.4486,14.587,12.5892,0.0,12.5892,0,
16720,Jfmvg,23.4486,14.587,12.5892,0.0,12.5892,0,
16719,WBwYf,17.7393,16.5387,12.4876,0.0,12.4876,0,
16718,mKnWy,18.9943,12.802,6.71776,0.0,6.71776,0,
16716,VCoiQ,24.7339,16.5243,10.8243,0.0,10.8243,0,
16716,VCoiQ,24.7339,16.5243,10.8243,0.0,10.8243,0,
16715,VRLXT,18.4787,17.2293,15.7198,0.0,15.7198,0,
16713,wxSOn,15.9181,16.8837,8.21117,0.0,8.21117,0,
16710,sjoIF,18.027,16.8245,4.29888,0.0,4.29888,0,
16709,maQvn,19.009,13.3227,1.78592,0.0,1.78592,0,
16707,sqBcT,21.3494,15.7189,15.3387,0.0,15.3387,0,
16706,TXtkw,20.4502,17.751,10.3186,0.0,10.3186,0,
16706,TXtkw,20.4502,17.751,10.3186,0.0,10.3186,0,
16705,AuckO,18.7005,17.8559,5.89994,0.0,5.89994,0,
16704,BCKSk,20.3924,13.7099,15.1302,0.0,15.1302,0,
16703,WuxxO,23.6309,14.3741,19.9805,0.0,19.9805,0,
16703,WuxxO,23.6309,14.3741,19.9805,0.0,19.9805,0,
16701,vtLSh,22.7108,15.5782,7.85971,0.0,7.85971,0,
16700,IjGax,23.0615,13.6589,18.1873,0.0,18.1873,0,
16700,IjGax,23.0615,13.6589,18.1873,0.0,18.1873,0,
16699,OpHUL,21.248,16.7174,15.9178,0.0,15.9178,0,
16699,OpHUL,21.248,16.7174,15.9178,0.0,15.9178,0,
16698,NbtoN,20.4366,17.3794,17.7723,0.0,17.7723,0,
16697,pFIyM,22.3343,12.8379,12.852,0.0,12.852,0,
16697,pFIyM,22.3343,12.8379,12.852,0.0,12.852,0,
16694,eoKjc,20.0435,16.9207,4.17792,0.0,4.17792,0,
16693,ldzch,25.5774,15.4698,15.4636,0.0,15.4636,0,
16693,ldzch,25.5774,15.4698,15.4636,0.0,15.4636,0,
16692,ywfWs,19.9802,12.4168,17.4166,0.0,17.4166,0,
16691,WBtpR,24.2676,15.0998,4.98901,0.0,4.98901,0,
16691,WBtpR,24.2676,15.0998,4.98901,0.0,4.98901,0,
16688,yDziC,17.278,17.4662,10.117,0.0,10.117,0,
16687,vQiTW,21.8649,13.7508,5.30101,0.0,5.30101,0,
16686,oRQCe,19.0865,17.6832,14.7338,0.0,14.7338,0,
16686,oRQCe,19.0865,17.6832,14.7338,0.0,14.7338,0,
16685,ZDTCh,17.935,17.9371,19.3209,0.0,19.3209,0,
16680,lDLsC,25.7332,14.8832,9.11443,0.0,9.11443,0,
16680,lDLsC,25.7332,14.8832,9.11443,0.0,9.11443,0,
16679,khwWi,22.4388,14.5437,10.2536,0.0,10.2536,0,
16676,EGZuV,23.7842,17.9047,0.86235,0.0,0.86235,0,
16676,EGZuV,23.7842,17.9047,0.86235,0.0,0.86235,0,
16675,YDunw,23.4916,13.4854,9.33117,0.0,9.33117,0,
16675,YDunw,23.4916,13.4854,9.33117,0.0,9.33117,0,
16673,AhTjF,22.2356,12.5952,3.17158,0.0,3.17158,0,
16673,AhTjF,22.2356,12.5952,3.17158,0.0,3.17158,0,
16671,YIraT,20.4283,16.7551,11.3542,0.0,11.3542,0,
16670,pqcdB,19.9101,17.3771,7.65606,0.0,7.65606,0,
16669,KinYN,19.6026,13.1704,10.7442,0.0,10.7442,0,
16668,LbAgX,19.7125,13.6279,14.4033,0.0,14.4033,0,
16667,wFYwI,16.0812,17.8388,5.36891,0.0,5.36891,0,
16666,unLCI,22.4311,13.1699,13.1071,0.0,13.1071,0,
16666,unLCI,22.4311,13.1699,13.1071,0.0,13.1071,0,
16665,CmxQx,25.7106,14.0047,11.1948,0.0,11.1948,0,
16665,CmxQx,25.7106,14.0047,11.1948,0.0,11.1948,0,
16665,CmxQx,25.7106,14.0047,11.1948,0.0,11.1948,0,
16664,DpsWl,17.5624,17.3759,5.9461,0.0,5.9461,0,
16663,qsyNY,23.7841,14.3305,7.36012,0.0,7.36012,0,
16663,qsyNY,23.7841,14.3305,7.36012,0.0,7.36012,0,
16661,gyvZN,17.8834,16.9,14.2282,0.0,14.2282,0,
16660,vGErh,15.9983,17.9192,18.9311,0.0,18.9311,0,
16658,Cwmwe,20.2161,14.0174,11.175,0.0,11.175,0,
16657,QFePX,25.9337,12.5568,6.32348,0.0,6.32348,0,
16657,QFePX,25.9337,12.5568,6.32348,0.0,6.32348,0,
16657,QFePX,25.9337,12.5568,6.32348,0.0,6.32348,0,
16656,CxbRd,24.5031,14.8484,17.7802,0.0,17.7802,0,
16656,CxbRd,24.5031,14.8484,17.7802,0.0,17.7802,0,
16655,OBAQB,22.0504,14.3167,10.9981,0.0,10.9981,0,
16654,qhsYJ,24.5899,16.1562,18.7088,0.0,18.7088,0,
16654,qhsYJ,24.5899,16.1562,18.7088,0.0,18.7088,0,
16652,OxMDB,23.4193,15.0657,0.581927,0.0,0.581927,0,
16652,OxMDB,23.4193,15.0657,0.581927,0.0,0.581927,0,
16650,RTebr,19.7807,13.8186,5.88599,0.0,5.88599,0,
16649,MdvNs,24.235,16.0119,6.36663,0.0,6.36663,0,
16649,MdvNs,24.235,16.0119,6.36663,0.0,6.36663,0,
16647,lOWvZ,25.2783,16.8337,17.4861,0.0,17.4861,0,
16647,lOWvZ,25.2783,16.8337,17.4861,0.0,17.4861,0,
16646,sgDDB,24.8382,17.138,9.99158,0.0,9.99158,0,
16646,sgDDB,24.8382,17.138,9.99158,0.0,9.99158,0,
16646,sgDDB,24.8382,17.138,9.99158,0.0,9.99158,0,
16645,ZzIng,20.01,13.5205,5.92369,0.0,5.92369,0,
16644,dvHTO,21.7046,12.5028,5.74464,0.0,5.74464,0,
16644,dvHTO,21.7046,12.5028,5.74464,0.0,5.74464,0,
16643,Ikdrn,19.3027,17.7413,11.266,0.0,11.266,0,
16643,Ikdrn,19.3027,17.7413,11.266,0.0,11.266,0,
16641,viBON,15.0172,16.3104,9.72353,0.0,9.72353,0,
16638,XhXJi,24.8445,15.8892,9.47256,0.0,9.47256,0,
16638,XhXJi,24.8445,15.8892,9.47256,0.0,9.47256,0,
16637,WpMbW,23.7548,12.4422,0.191407,0.0,0.191407,0,
16637,WpMbW,23.7548,12.4422,0.191407,0.0,0.191407,0,
16636,zouDr,25.785,16.1276,0.585228,0.0,0.585228,0,
16636,zouDr,25.785,16.1276,0.585228,0.0,0.585228,0,
16635,qPjLB,20.5109,15.0853,9.90489,0.0,9.90489,0,
16634,Rthrq,19.0865,16.586,8.75611,0.0,8.75611,0,
16633,gcpdp,19.3282,17.7173,7.62523,0.0,7.62523,0,
16633,gcpdp,19.3282,17.7173,7.62523,0.0,7.62523,0,
16632,YrpCv,20.1237,17.8228,14.4689,0.0,14.4689,0,
16632,YrpCv,20.1237,17.8228,14.4689,0.0,14.4689,0,
16630,HGeGs,22.449,16.1026,14.7977,0.0,14.7977,0,
16629,zgvcM,23.4838,12.7347,3.94783,0.0,3.94783,0,
16629,zgvcM,23.4838,12.7347,3.94783,0.0,3.94783,0,
